trip_duration,distance_traveled,num_of_passengers,fare,tip,miscellaneous_fees,total_fare,surge_applied
1034.0,7.08,1.0,123.75,32,6.25,162.0,0
497.0,2.45,1.0,56.25,16,5.6000000000000085,77.85000000000001,0
438.0,4.39,2.0,71.25,15,26.325000000000003,112.575,1
300.0,1.93,1.0,41.25,10,9.950000000000003,61.2,0
930.0,5.54,1.0,101.25,0,26.625,127.875,1
738.0,2.35,1.0,71.25,0,6.0,77.25,0
2366.0,11.18,1.0,221.25,0,6.0,227.25,0
66.0,0.48,1.0,75.0,8,1.75,84.75,0
250.0,1.35,1.0,37.5,13,6.049999999999997,56.55,0
761.0,2.96,1.0,78.75,27,9.299999999999997,115.05,0
1236.0,4.62,1.0,108.75,0,26.625,135.375,1
2384.0,18.99,1.0,281.25,0,13.5,294.75,0
2443.0,28.87,1.0,450.0,50,51.47500000000002,551.475,0
356.0,1.4,1.0,45.0,0,6.0,51.0,0
147.0,1.4,1.0,33.75,9,9.450000000000003,52.2,0
596.0,3.22,1.0,67.5,0,6.0,73.5,0
13.0,0.13,6.0,18.75,0,6.0,24.75,0
565.0,2.25,2.0,60.0,7,13.849999999999994,80.85,0
755.0,3.51,1.0,78.75,22,9.875,110.625,0
420.0,1.53,1.0,48.75,11,5.950000000000003,65.7,0
238.0,1.29,2.0,37.5,10,6.5,54.0,0
707.0,2.3,5.0,67.5,0,9.75,77.25,0
353.0,1.72,1.0,48.75,21,33.825,103.575,1
1628.0,4.31,1.0,135.0,15,26.625,176.625,1
4373.0,29.0,1.0,525.0,30,2.25,557.25,0
420.0,1.63,1.0,48.75,0,6.0,54.75,0
1249.0,5.6,1.0,116.25,0,26.625,142.875,1
1144.0,5.34,2.0,112.5,28,26.450000000000017,166.95000000000002,1
388.0,1.45,1.0,45.0,0,6.0,51.0,0
379.0,1.79,1.0,48.75,0,6.0,54.75,0
264.0,0.97,0.0,37.5,32,5.5,75.0,0
1840.0,11.91,1.0,213.75,60,26.625,300.375,1
2646.0,22.4,1.0,330.0,0,6.0,336.0,0
2929.0,8.77,1.0,168.75,0,9.75,178.5,0
223.0,1.45,1.0,37.5,10,13.625,61.125,0
501.0,2.32,1.0,60.0,0,6.0,66.0,0
77.0,0.16,1.0,22.5,0,9.75,32.25,0
469.0,2.77,1.0,60.0,0,13.5,73.5,0
755.0,1.74,1.0,67.5,16,13.700000000000003,97.2,0
652.0,1.82,1.0,63.75,17,6.3999999999999915,87.14999999999999,0
1070.0,4.43,1.0,105.0,28,33.95000000000002,166.95000000000002,1
384.0,1.67,1.0,45.0,10,6.200000000000003,61.2,0
694.0,2.88,1.0,67.5,24,26.174999999999997,117.675,1
1541.0,8.55,1.0,146.25,8,26.125,180.375,1
846.0,3.03,1.0,82.5,11,6.25,99.75,0
427.0,1.46,1.0,48.75,11,5.950000000000003,65.7,0
354.0,1.38,6.0,41.25,0,13.5,54.75,0
1123.0,5.39,1.0,108.75,27,26.69999999999999,162.45,1
761.0,3.07,1.0,75.0,20,6.25,101.25,0
1344.0,28.97,5.0,450.0,0,2.25,452.25,0
629.0,4.86,1.0,86.25,19,9.950000000000003,115.2,0
1742.0,3.69,1.0,131.25,27,6.450000000000017,164.70000000000002,0
234.0,0.98,1.0,33.75,8,5.5,47.25,0
180.0,0.98,1.0,30.0,45,9.75,84.75,0
1525.0,16.74,1.0,232.5,48,5.699999999999989,286.2,0
1235.0,3.57,1.0,105.0,39,27.07499999999999,171.075,1
858.0,10.48,1.0,150.0,0,34.125,184.125,1
616.0,2.74,1.0,63.75,14,5.875,83.625,0
948.0,4.83,1.0,97.5,19,26.225000000000023,142.72500000000002,1
200.0,1.38,1.0,37.5,0,6.0,43.5,0
579.0,4.62,1.0,78.75,15,26.625,120.375,1
1008.0,3.09,1.0,86.25,0,13.5,99.75,0
624.0,4.09,1.0,78.75,38,5.5,122.25,0
479.0,2.96,1.0,67.5,0,2.25,69.75,0
348.0,1.48,5.0,45.0,0,6.0,51.0,0
809.0,3.11,1.0,78.75,21,6.150000000000006,105.9,0
768.0,4.31,1.0,86.25,17,26.875,130.125,1
215.0,1.08,1.0,33.75,8,33.625,75.375,1
821.0,2.95,6.0,75.0,0,9.75,84.75,0
195.0,1.37,1.0,33.75,9,9.450000000000003,52.2,0
1206.0,8.87,1.0,142.5,42,26.92500000000001,211.425,1
977.0,11.81,1.0,165.0,39,30.44999999999999,234.45,1
1032.0,6.81,1.0,116.25,0,6.0,122.25,0
744.0,5.01,1.0,93.75,35,6.25,135.0,0
528.0,2.43,1.0,60.0,0,6.0,66.0,0
491.0,1.45,1.0,52.5,0,13.5,66.0,0
374.0,1.29,1.0,45.0,8,26.125,79.125,1
2485.0,6.05,1.0,187.5,0,26.625,214.125,1
369.0,1.43,1.0,41.25,38,9.25,88.5,0
1731.0,12.65,1.0,195.0,33,27.0,255.0,1
638.0,9.25,1.0,135.0,40,27.05000000000001,202.05,1
1316.0,6.53,1.0,131.25,0,9.75,141.0,0
238.0,1.06,1.0,33.75,15,26.700000000000003,75.45,1
3872.0,12.91,1.0,300.0,0,6.0,306.0,0
358.0,1.21,1.0,41.25,0,6.0,47.25,0
202.0,1.16,1.0,33.75,9,13.950000000000003,56.7,0
587.0,2.77,1.0,63.75,0,6.0,69.75,0
645.0,2.41,1.0,67.5,0,13.5,81.0,0
553.0,1.98,1.0,56.25,15,26.625,97.875,1
783.0,6.1,1.0,101.25,0,6.0,107.25,0
507.0,1.92,1.0,52.5,16,9.350000000000009,77.85000000000001,0
2499.0,18.31,1.0,273.75,57,13.949999999999989,344.7,0
1144.0,10.36,5.0,161.25,34,9.949999999999989,205.2,0
722.0,2.86,1.0,67.5,0,26.625,94.125,1
718.0,2.99,6.0,75.0,16,6.200000000000003,97.2,0
437.0,1.48,1.0,48.75,5,6.475000000000001,60.225,0
1593.0,10.94,1.0,180.0,41,26.94999999999999,247.95,1
1088.0,13.13,1.0,300.0,60,2.6999999999999886,362.7,0
776.0,2.24,1.0,71.25,24,27.075000000000003,122.325,1
448.0,1.77,1.0,52.5,0,6.0,58.5,0
311.0,0.77,1.0,37.5,16,26.674999999999997,80.175,1
430.0,2.49,1.0,52.5,12,5.699999999999989,70.19999999999999,0
1672.0,8.61,1.0,165.0,34,6.199999999999989,205.2,0
633.0,3.2,1.0,71.25,0,26.625,97.875,1
923.0,5.78,1.0,101.25,0,13.5,114.75,0
1830.0,6.41,1.0,153.75,0,6.0,159.75,0
440.0,1.48,1.0,48.75,0,13.500000000000007,62.25000000000001,0
1522.0,4.51,1.0,120.0,0,6.0,126.0,0
319.0,1.54,1.0,41.25,0,6.0,47.25,0
232.0,1.27,1.0,37.5,0,9.75,47.25,0
562.0,3.56,1.0,67.5,20,29.950000000000003,117.45,1
412.0,1.85,1.0,48.75,11,5.950000000000003,65.7,0
1702.0,7.0,1.0,142.5,0,13.5,156.0,0
215.0,0.84,1.0,33.75,0,6.0,39.75,0
1361.0,6.47,1.0,131.25,41,34.44999999999999,206.7,1
205.0,0.92,1.0,33.75,0,6.0,39.75,0
421.0,1.71,1.0,52.5,12,5.699999999999989,70.19999999999999,0
554.0,2.25,1.0,60.0,14,5.5,79.5,0
700.0,1.43,1.0,63.75,0,13.5,77.25,0
609.0,4.8,1.0,78.75,21,26.700000000000003,126.45,1
620.0,7.6,1.0,108.75,0,9.75,118.5,0
709.0,6.21,1.0,97.5,22,13.700000000000017,133.20000000000002,0
2481.0,8.26,1.0,165.0,0,26.625,191.625,1
897.0,7.1,1.0,116.25,0,30.375,146.625,1
347.0,0.95,1.0,41.25,0,6.0,47.25,0
3051.0,22.18,1.0,341.25,0,6.0,347.25,0
981.0,8.37,1.0,131.25,30,26.625,187.875,1
1826.0,11.1,2.0,187.5,0,26.625,214.125,1
450.0,1.56,1.0,48.75,0,6.0,54.75,0
2445.0,6.28,1.0,183.75,42,26.69999999999999,252.45,1
1289.0,5.34,1.0,123.75,27,9.449999999999989,160.2,0
983.0,6.82,1.0,116.25,0,13.5,129.75,0
281.0,1.03,1.0,37.5,10,13.700000000000003,61.2,0
341.0,1.88,1.0,48.75,8,29.875,86.625,1
1584.0,5.46,1.0,131.25,15,13.5,159.75,0
439.0,3.28,1.0,90.0,0,2.25,92.25,0
52.0,0.48,1.0,337.5,0,2.25,339.75,0
997.0,7.44,1.0,116.25,15,26.625,157.875,1
1890.0,17.57,1.0,262.5,8,5.5,276.0,0
1051.0,6.15,1.0,108.75,0,6.0,114.75,0
672.0,3.3,1.0,71.25,0,9.75,81.0,0
1070.0,3.7,0.0,97.5,0,6.0,103.5,0
537.0,2.37,1.0,60.0,17,26.950000000000003,103.95,1
1826.0,11.81,1.0,217.5,50,29.94999999999999,297.45,1
738.0,3.28,1.0,75.0,18,13.200000000000003,106.2,0
473.0,0.97,1.0,48.75,14,5.5,68.25,0
296.0,1.13,1.0,41.25,0,6.0,47.25,0
620.0,2.01,1.0,63.75,0,9.75,73.5,0
243.0,1.08,1.0,33.75,0,6.0,39.75,0
520.0,1.83,5.0,56.25,0,6.000000000000007,62.25000000000001,0
150.0,0.8,1.0,30.0,0,6.0,36.0,0
883.0,2.11,1.0,75.0,0,13.5,88.5,0
1592.0,5.86,1.0,138.75,0,26.625,165.375,1
312.0,1.32,1.0,41.25,0,6.0,47.25,0
875.0,2.4,1.0,78.75,0,6.0,84.75,0
857.0,4.1,1.0,90.0,23,26.94999999999999,139.95,1
751.0,3.65,1.0,78.75,0,6.0,84.75,0
1500.0,7.56,2.0,161.25,35,13.375,209.625,0
765.0,4.06,1.0,82.5,0,26.625,109.125,1
419.0,2.2,1.0,52.5,12,10.200000000000003,74.7,0
505.0,2.75,1.0,63.75,15,9.450000000000003,88.2,0
585.0,2.09,2.0,60.0,0,6.0,66.0,0
310.0,2.25,1.0,48.75,22,30.875,101.625,1
272.0,1.42,1.0,41.25,0,6.0,47.25,0
680.0,2.38,1.0,67.5,0,6.0,73.5,0
287.0,1.34,1.0,41.25,15,10.049999999999997,66.3,0
650.0,2.86,1.0,71.25,16,9.950000000000003,97.2,0
1272.0,3.85,1.0,108.75,0,6.0,114.75,0
433.0,1.58,1.0,48.75,8,13.0,69.75,0
718.0,3.85,2.0,225.0,50,22.44999999999999,297.45,1
1181.0,13.2,2.0,195.0,0,0.0,195.0,0
1326.0,19.05,1.0,247.5,0,9.75,257.25,0
688.0,3.36,1.0,75.0,18,13.200000000000003,106.2,0
682.0,4.01,1.0,78.75,17,5.950000000000003,101.7,0
390.0,1.77,1.0,48.75,11,5.875,65.625,0
1001.0,8.64,1.0,135.0,48,59.32499999999999,242.325,0
1102.0,3.04,1.0,93.75,21,13.949999999999989,128.7,0
515.0,3.52,1.0,67.5,0,30.375,97.875,1
591.0,2.66,1.0,63.75,15,34.125,112.875,1
441.0,3.38,1.0,63.75,23,13.674999999999997,100.425,0
1377.0,11.73,1.0,180.0,43,33.94999999999999,256.95,1
775.0,3.2,1.0,75.0,18,13.200000000000003,106.2,0
809.0,11.89,1.0,165.0,15,6.0,186.0,0
705.0,3.07,1.0,71.25,15,6.450000000000003,92.7,0
1051.0,5.76,1.0,108.75,0,26.625,135.375,1
1081.0,4.83,1.0,108.75,28,34.625,171.375,1
536.0,3.09,1.0,63.75,0,6.0,69.75,0
506.0,2.14,1.0,56.25,12,6.450000000000003,74.7,0
1160.0,4.8,1.0,108.75,15,6.0,129.75,0
846.0,6.6,1.0,112.5,28,26.375,166.875,1
548.0,3.7,1.0,67.5,20,34.375,121.875,1
634.0,2.57,2.0,63.75,14,5.875,83.625,0
1216.0,5.55,1.0,116.25,24,6.449999999999989,146.7,0
6.0,0.79,2.0,105.0,0,2.25,107.25,0
907.0,3.43,1.0,86.25,38,9.25,133.5,0
2096.0,6.94,1.0,168.75,0,34.125,202.875,1
607.0,2.22,1.0,63.75,14,5.950000000000003,83.7,0
497.0,2.14,2.0,56.25,17,26.200000000000003,99.45,1
899.0,3.04,1.0,82.5,0,6.0,88.5,0
330.0,1.72,2.0,41.25,8,5.5,54.75,0
1814.0,9.93,5.0,183.75,38,33.625,255.375,1
698.0,1.82,2.0,63.75,8,13.600000000000009,85.35000000000001,0
623.0,3.01,1.0,71.25,12,9.900000000000006,93.15,0
647.0,8.21,5.0,120.0,0,6.0,126.0,0
843.0,6.53,1.0,108.75,0,6.0,114.75,0
742.0,3.94,1.0,82.5,0,6.0,88.5,0
849.0,3.52,1.0,82.5,0,6.0,88.5,0
117.0,0.58,1.0,26.25,0,9.75,36.0,0
478.0,1.82,2.0,52.5,13,13.700000000000003,79.2,0
571.0,2.95,1.0,63.75,17,6.3999999999999915,87.14999999999999,0
1884.0,7.79,1.0,161.25,0,26.625,187.875,1
496.0,2.46,1.0,56.25,12,6.450000000000003,74.7,0
1151.0,3.85,1.0,101.25,0,6.0,107.25,0
269.0,1.29,1.0,41.25,0,9.75,51.0,0
1235.0,17.54,1.0,232.5,48,10.125,290.625,0
395.0,2.43,1.0,52.5,0,6.0,58.5,0
971.0,5.57,6.0,105.0,22,6.200000000000017,133.20000000000002,0
207.0,1.05,1.0,60.0,12,2.700000000000003,74.7,0
1168.0,6.65,1.0,123.75,38,26.19999999999999,187.95,1
171.0,1.03,1.0,60.0,8,1.75,69.75,0
881.0,3.11,1.0,82.5,19,13.700000000000003,115.2,0
310.0,1.45,1.0,41.25,0,13.5,54.75,0
1187.0,2.33,1.0,101.25,0,6.0,107.25,0
394.0,1.17,1.0,45.0,0,26.625,71.625,1
492.0,2.75,1.0,60.0,13,6.200000000000003,79.2,0
693.0,1.93,2.0,63.75,14,5.950000000000003,83.7,0
418.0,2.3,1.0,52.5,16,26.450000000000003,94.95,1
932.0,2.48,1.0,78.75,17,5.950000000000003,101.7,0
441.0,1.77,1.0,48.75,11,5.950000000000003,65.7,0
475.0,2.45,1.0,56.25,17,26.200000000000003,99.45,1
201.0,0.97,1.0,33.75,0,6.0,39.75,0
369.0,2.38,1.0,52.5,0,9.750000000000007,62.25000000000001,0
2347.0,13.28,5.0,243.75,45,26.625,315.375,1
1704.0,9.21,2.0,168.75,0,30.375,199.125,1
2211.0,9.67,1.0,191.25,28,2.0,221.25,0
316.0,2.12,1.0,45.0,0,34.125,79.125,1
1887.0,15.29,1.0,240.0,0,26.625,266.625,1
961.0,3.94,2.0,93.75,0,9.75,103.5,0
1146.0,5.58,1.0,116.25,22,26.75,165.0,1
327.0,0.89,1.0,37.5,15,13.799999999999997,66.3,0
1234.0,6.31,1.0,123.75,41,34.375,199.125,1
867.0,4.55,1.0,90.0,8,26.125,124.125,1
518.0,1.98,1.0,56.25,8,5.5,69.75,0
1615.0,5.95,1.0,138.75,0,13.5,152.25,0
336.0,1.5,5.0,45.0,11,9.700000000000003,65.7,0
2406.0,14.45,1.0,258.75,57,26.69999999999999,342.45,1
424.0,1.82,1.0,48.75,0,26.625,75.375,1
974.0,4.7,1.0,93.75,0,13.5,107.25,0
1008.0,6.08,1.0,116.25,29,30.700000000000017,175.95000000000002,1
769.0,3.83,2.0,82.5,22,6.125,110.625,0
1340.0,4.26,1.0,112.5,0,26.625,139.125,1
441.0,1.95,1.0,52.5,15,5.625,73.125,0
1645.0,6.39,1.0,142.5,0,6.0,148.5,0
1970.0,4.99,1.0,150.0,30,26.625,206.625,1
2094.0,15.11,1.0,236.25,48,6.449999999999989,290.7,0
144.0,0.16,1.0,26.25,0,6.0,32.25,0
421.0,1.46,1.0,48.75,0,6.0,54.75,0
273.0,1.05,1.0,37.5,9,10.200000000000003,56.7,0
809.0,2.49,1.0,75.0,20,6.25,101.25,0
436.0,1.16,1.0,48.75,16,6.424999999999997,71.175,0
342.0,1.21,6.0,41.25,9,6.450000000000003,56.7,0
1570.0,9.58,1.0,142.5,0,2.25,144.75,0
572.0,1.9,1.0,56.25,21,26.325000000000003,103.575,1
194.0,0.45,3.0,30.0,0,9.75,39.75,0
239.0,1.05,1.0,37.5,0,6.0,43.5,0
1973.0,7.34,1.0,168.75,0,6.0,174.75,0
758.0,2.74,1.0,71.25,0,13.5,84.75,0
358.0,1.24,1.0,41.25,11,13.450000000000003,65.7,0
1481.0,11.31,1.0,180.0,41,26.94999999999999,247.95,1
177.0,0.85,1.0,30.0,0,6.0,36.0,0
439.0,3.25,1.0,63.75,0,34.125,97.875,1
871.0,5.47,1.0,105.0,23,9.625,137.625,0
619.0,3.94,1.0,75.0,0,6.0,81.0,0
819.0,2.74,1.0,70.5,0,26.625,97.125,1
1129.0,5.26,1.0,108.75,0,34.125,142.875,1
931.0,1.29,1.0,75.0,18,13.200000000000003,106.2,0
941.0,5.55,1.0,101.25,0,9.75,111.0,0
749.0,3.86,1.0,82.5,18,5.625,106.125,0
517.0,1.63,1.0,56.25,14,13.450000000000003,83.7,0
5.0,0.06,4.0,18.75,0,9.75,28.5,0
322.0,1.69,1.0,45.0,15,6.299999999999997,66.3,0
960.0,10.8,1.0,153.75,112,10.25,276.0,0
472.0,3.62,1.0,63.75,7,34.25,105.0,1
869.0,6.49,1.0,112.5,24,5.700000000000017,142.20000000000002,0
1490.0,5.54,1.0,131.25,32,26.19999999999999,189.45,1
616.0,3.7,1.0,75.0,21,9.900000000000006,105.9,0
821.0,8.16,1.0,120.0,22,30.875,172.875,1
843.0,3.72,1.0,86.25,20,13.450000000000003,119.7,0
1316.0,4.89,1.0,112.5,38,13.300000000000011,163.8,0
2095.0,7.4,1.0,176.25,40,27.12500000000003,243.37500000000003,1
4397.0,2.99,1.0,78.75,22,9.875,110.625,0
604.0,2.51,1.0,63.75,0,6.0,69.75,0
848.0,4.39,1.0,90.0,0,13.5,103.5,0
550.0,3.03,1.0,67.5,8,9.474999999999994,84.975,0
851.0,2.74,1.0,78.75,0,13.5,92.25,0
409.0,1.88,1.0,48.75,1,5.600000000000001,55.35,0
384.0,2.32,1.0,52.5,0,13.5,66.0,0
353.0,2.4,1.0,48.75,23,26.275000000000006,98.025,1
498.0,4.12,2.0,71.25,0,6.0,77.25,0
1173.0,4.02,5.0,101.25,15,26.625,142.875,1
721.0,3.04,2.0,71.25,0,6.0,77.25,0
1840.0,13.23,1.0,202.5,0,26.625,229.125,1
8469.0,18.76,6.0,607.5,0,26.625,634.125,1
1133.0,5.17,1.0,105.0,22,6.200000000000017,133.20000000000002,0
1929.0,42.1,1.0,641.25,146,90.70000000000005,877.95,0
634.0,2.66,1.0,67.5,0,6.0,73.5,0
464.0,1.61,1.0,48.75,0,6.0,54.75,0
1962.0,7.61,1.0,165.0,43,5.75,213.75,0
535.0,2.53,2.0,60.0,19,33.95,112.95,1
408.0,0.92,1.0,45.0,0,6.0,51.0,0
1478.0,5.42,1.0,127.5,33,6.375,166.875,0
588.0,3.8,5.0,78.75,25,6.424999999999997,110.175,0
1605.0,12.31,4.0,191.25,22,27.125,240.375,1
702.0,1.93,1.0,67.5,0,6.0,73.5,0
355.0,1.19,1.0,41.25,9,6.450000000000003,56.7,0
2545.0,8.77,1.0,206.25,0,9.75,216.0,0
1126.0,4.67,1.0,105.0,28,33.95000000000002,166.95000000000002,1
1951.0,4.49,1.0,146.25,0,6.0,152.25,0
652.0,2.43,1.0,63.75,0,6.0,69.75,0
666.0,3.7,1.0,75.0,20,26.950000000000017,121.95000000000002,1
1090.0,4.91,1.0,101.25,0,6.0,107.25,0
719.0,2.74,1.0,67.5,15,5.700000000000003,88.2,0
710.0,2.83,1.0,71.25,16,9.950000000000003,97.2,0
524.0,4.01,1.0,75.0,16,6.200000000000003,97.2,0
1782.0,2.49,1.0,135.0,32,26.94999999999999,193.95,1
2934.0,4.35,3.0,210.0,0,26.625,236.625,1
993.0,4.41,1.0,97.5,26,34.44999999999999,157.95,1
19.0,0.1,1.0,18.75,0,6.0,24.75,0
2074.0,5.78,1.0,112.5,0,2.25,114.75,0
874.0,3.89,1.0,86.25,26,26.875,139.125,1
399.0,1.34,1.0,45.0,10,6.200000000000003,61.2,0
1726.0,8.35,6.0,161.25,0,9.75,171.0,0
707.0,2.78,1.0,75.0,0,6.0,81.0,0
50.0,0.58,1.0,22.5,6,5.700000000000003,34.2,0
714.0,3.04,1.0,71.25,8,5.5,84.75,0
402.0,1.93,1.0,48.75,12,13.950000000000003,74.7,0
1150.0,16.9,2.0,225.0,0,9.75,234.75,0
824.0,3.36,1.0,78.75,17,5.950000000000003,101.7,0
917.0,5.52,1.0,105.0,0,9.75,114.75,0
729.0,3.44,1.0,75.0,0,26.625,101.625,1
1052.0,2.85,2.0,90.0,0,6.0,96.0,0
726.0,3.11,1.0,75.0,21,30.450000000000003,126.45,1
1045.0,3.19,1.0,82.5,0,13.5,96.0,0
282.0,2.12,1.0,45.0,12,13.199999999999989,70.19999999999999,0
668.0,2.24,2.0,67.5,22,6.5,96.0,0
988.0,6.08,1.0,108.75,0,6.0,114.75,0
502.0,4.2,2.0,75.0,0,9.75,84.75,0
1668.0,12.75,1.0,195.0,44,26.94999999999999,265.95,1
713.0,2.98,1.0,71.25,20,26.200000000000003,117.45,1
1246.0,5.15,3.0,116.25,0,6.0,122.25,0
1113.0,6.29,1.0,116.25,29,26.19999999999999,171.45,1
793.0,4.35,1.0,90.0,0,9.75,99.75,0
687.0,2.29,1.0,67.5,15,5.700000000000003,88.2,0
1221.0,2.48,1.0,97.5,0,6.0,103.5,0
3402.0,29.93,1.0,390.0,0,88.875,478.875,0
2346.0,7.9,1.0,187.5,22,27.125,236.625,1
278.0,1.27,1.0,37.5,10,13.700000000000003,61.2,0
1417.0,6.28,1.0,127.5,27,10.200000000000017,164.70000000000002,0
8242.0,34.28,1.0,712.5,0,6.0,718.5,0
304.0,1.42,1.0,41.25,11,13.450000000000003,65.7,0
218.0,1.51,2.0,37.5,0,6.0,43.5,0
1678.0,9.66,1.0,172.5,0,6.0,178.5,0
786.0,12.21,1.0,450.0,90,2.7000000000000455,542.7,0
576.0,4.89,1.0,86.25,0,9.75,96.0,0
487.0,3.27,1.0,63.75,8,33.7,105.45,1
588.0,3.22,2.0,67.5,0,30.375,97.875,1
730.0,5.15,1.0,90.0,0,26.625,116.625,1
1840.0,15.87,2.0,240.0,8,9.25,257.25,0
908.0,3.3,1.0,86.25,0,6.0,92.25,0
699.0,5.63,1.0,150.0,0,2.25,152.25,0
29.0,0.19,1.0,112.5,24,5.700000000000017,142.20000000000002,0
126.0,0.68,1.0,26.25,0,9.75,36.0,0
1089.0,5.63,0.0,112.5,0,26.625,139.125,1
387.0,1.38,1.0,45.0,0,6.0,51.0,0
906.0,2.49,1.0,78.75,14,13.299999999999997,106.05,0
472.0,2.9,1.0,60.0,6,30.674999999999997,96.675,1
794.0,8.01,1.0,127.5,0,34.125,161.625,1
424.0,2.22,1.0,52.5,12,5.699999999999989,70.19999999999999,0
824.0,2.64,1.0,75.0,0,6.0,81.0,0
1082.0,3.86,1.0,93.75,8,26.125,127.875,1
761.0,3.4,1.0,78.75,0,9.75,88.5,0
780.0,3.7,1.0,112.5,0,2.25,114.75,0
1955.0,9.5,1.0,198.75,0,34.125,232.875,1
565.0,3.7,1.0,71.25,0,34.125,105.375,1
459.0,1.88,1.0,52.5,0,6.0,58.5,0
170.0,1.08,1.0,33.75,8,5.950000000000003,47.7,0
734.0,5.63,1.0,97.5,0,6.0,103.5,0
436.0,1.75,1.0,52.5,11,6.25,69.75,0
960.0,4.3,1.0,93.75,21,9.450000000000003,124.2,0
551.0,1.61,1.0,56.25,0,6.000000000000007,62.25000000000001,0
1089.0,3.96,1.0,93.75,26,33.70000000000002,153.45000000000002,1
342.0,2.41,1.0,52.5,15,6.0,73.5,0
1657.0,12.28,1.0,202.5,0,9.75,212.25,0
660.0,2.57,1.0,67.5,20,13.75,101.25,0
731.0,3.57,1.0,75.0,20,26.950000000000017,121.95000000000002,1
1224.0,6.23,1.0,123.75,39,34.57499999999999,197.325,1
409.0,1.96,1.0,48.75,5,6.475000000000001,60.225,0
430.0,2.49,1.0,56.25,0,13.5,69.75,0
633.0,3.78,1.0,75.0,20,26.950000000000017,121.95000000000002,1
571.0,2.8,1.0,67.5,8,29.875,105.375,1
799.0,3.4,1.0,82.5,15,26.625,124.125,1
596.0,0.47,1.0,56.25,19,5.674999999999997,80.925,0
694.0,5.94,1.0,93.75,15,30.375,139.125,1
2500.0,14.1,1.0,243.75,42,5.625,291.375,0
1150.0,5.49,1.0,108.75,0,26.625,135.375,1
336.0,1.45,2.0,45.0,11,9.625,65.625,0
517.0,3.73,1.0,67.5,24,26.174999999999997,117.675,1
914.0,6.98,1.0,112.5,35,26.42500000000001,173.925,1
653.0,2.93,1.0,67.5,0,26.625,94.125,1
529.0,2.4,1.0,56.25,16,5.6000000000000085,77.85000000000001,0
862.0,3.64,1.0,82.5,0,13.5,96.0,0
734.0,3.03,1.0,75.0,0,6.0,81.0,0
487.0,2.41,1.0,60.0,14,29.950000000000003,103.95,1
573.0,2.35,1.0,63.75,14,5.950000000000003,83.7,0
304.0,2.61,1.0,48.75,0,9.75,58.5,0
2523.0,9.09,1.0,195.0,0,13.5,208.5,0
493.0,2.17,1.0,56.25,0,6.000000000000007,62.25000000000001,0
1347.0,7.87,1.0,146.25,46,5.675000000000011,197.925,0
919.0,5.04,1.0,97.5,0,6.0,103.5,0
841.0,3.78,1.0,75.0,10,26.825000000000003,111.825,1
219.0,1.72,1.0,41.25,10,9.950000000000003,61.2,0
1043.0,4.51,1.0,0.0,0,0.0,0.0,0
347.0,2.2,6.0,48.75,0,6.0,54.75,0
330.0,1.09,1.0,41.25,9,6.450000000000003,56.7,0
349.0,2.03,1.0,45.0,0,6.0,51.0,0
516.0,3.06,1.0,63.75,24,34.5,122.25,1
5.0,0.05,1.0,18.75,0,6.0,24.75,0
382.0,1.85,1.0,48.75,0,9.75,58.5,0
1069.0,3.73,1.0,112.5,0,2.25,114.75,0
809.0,3.22,2.0,78.75,15,13.5,107.25,0
1393.0,5.75,1.0,123.75,30,26.69999999999999,180.45,1
2375.0,13.9,1.0,228.75,0,6.0,234.75,0
409.0,2.57,0.0,52.5,12,10.125,74.625,0
1623.0,12.04,1.0,195.0,15,26.625,236.625,1
783.0,3.86,1.0,75.0,0,6.0,81.0,0
436.0,4.47,1.0,78.75,0,6.0,84.75,0
411.0,2.41,1.0,52.5,0,6.0,58.5,0
421.0,2.0,1.0,52.5,0,9.750000000000007,62.25000000000001,0
557.0,5.1,1.0,82.5,0,9.75,92.25,0
761.0,3.89,1.0,78.75,21,6.150000000000006,105.9,0
1644.0,9.38,1.0,165.0,38,26.94999999999999,229.95,1
559.0,2.57,1.0,63.75,0,9.75,73.5,0
1341.0,9.85,1.0,161.25,34,30.875,226.125,1
3747.0,25.09,1.0,412.5,110,26.424999999999955,548.925,1
1435.0,4.76,1.0,127.5,21,33.75,182.25,1
1070.0,5.2,1.0,150.0,0,2.25,152.25,0
1497.0,5.95,1.0,135.0,30,34.125,199.125,1
984.0,5.76,3.0,450.0,95,22.449999999999932,567.4499999999999,1
765.0,2.09,1.0,71.25,0,6.0,77.25,0
1597.0,12.07,3.0,195.0,22,26.82499999999999,243.825,1
451.0,2.29,1.0,52.5,12,5.699999999999989,70.19999999999999,0
430.0,1.95,1.0,52.5,8,9.25,69.75,0
778.0,10.24,1.0,150.0,0,13.5,163.5,0
717.0,2.2,1.0,67.5,24,13.799999999999997,105.3,0
1117.0,4.92,1.0,101.25,22,9.950000000000017,133.20000000000002,0
1194.0,12.52,1.0,180.0,47,55.14999999999998,282.15,0
1339.0,7.53,1.0,135.0,0,30.375,165.375,1
477.0,2.9,1.0,60.0,18,30.450000000000003,108.45,1
910.0,4.83,2.0,93.75,0,13.5,107.25,0
271.0,0.95,1.0,37.5,8,5.5,51.0,0
1766.0,3.51,1.0,135.0,48,27.07499999999999,210.075,1
965.0,3.22,1.0,90.0,15,6.0,111.0,0
555.0,2.45,1.0,60.0,16,6.5,82.5,0
