Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand
2023-08-25,S004,P0009,Clothing,West,366,147,362,129.7,5,Sunny,0,119.12,Summer,0,132
2023-08-25,S004,P0010,Groceries,West,194,194,0,36.03,0,Sunny,0,30.89,Summer,0,195
2023-08-25,S004,P0011,Clothing,West,517,90,418,59.15,10,Sunny,0,67.51,Summer,0,126
2023-08-25,S004,P0012,Electronics,West,127,127,130,101.84,25,Sunny,1,109.63,Summer,0,149
2023-08-25,S004,P0013,Groceries,West,442,69,0,16.59,10,Sunny,0,17.88,Summer,0,67
2023-08-25,S004,P0014,Furniture,West,235,66,197,182.21,5,Sunny,0,173.43,Summer,0,99
2023-08-25,S004,P0015,Furniture,West,246,147,0,108.68,5,Sunny,0,116.32,Summer,0,124
2023-08-25,S004,P0016,Furniture,West,394,47,0,112.93,5,Sunny,0,100.26,Summer,0,62
2023-08-25,S004,P0017,Clothing,West,149,128,176,95.34,20,Sunny,1,114.06,Summer,0,162
2023-08-25,S004,P0018,Furniture,West,82,82,114,171.4,5,Sunny,0,200.83,Summer,0,107
2023-08-25,S004,P0019,Clothing,West,165,59,0,58.94,0,Sunny,0,65.02,Summer,0,90
2023-08-25,S004,P0020,Furniture,West,237,120,236,124.63,20,Sunny,1,108.68,Summer,0,110
2023-08-25,S005,P0001,Groceries,North,732,127,0,12.07,20,Rainy,1,11.71,Summer,0,156
2023-08-25,S005,P0002,Electronics,North,449,110,0,42.85,5,Rainy,0,36.73,Summer,0,105
2023-08-25,S005,P0003,Toys,North,135,66,101,28.15,10,Rainy,1,32.33,Summer,0,105
2023-08-25,S005,P0004,Groceries,North,103,103,221,10.16,0,Rainy,0,11.63,Summer,0,195
2023-08-25,S005,P0005,Groceries,North,199,108,257,19.47,0,Rainy,0,22.71,Summer,0,156
2023-08-25,S005,P0006,Groceries,North,878,32,0,46.76,5,Rainy,0,52.32,Summer,0,45
2023-08-25,S005,P0007,Groceries,North,199,157,268,87.85,10,Rainy,0,79.29,Summer,0,137
2023-08-25,S005,P0008,Groceries,North,213,73,0,61.88,10,Rainy,0,60.95,Summer,0,110
2023-08-25,S005,P0009,Groceries,North,447,46,0,83.93,10,Rainy,0,78.07,Summer,0,75
2023-08-25,S005,P0010,Groceries,North,495,144,0,64.64,10,Rainy,0,59.48,Summer,0,141
2023-08-25,S005,P0011,Electronics,North,402,106,0,86.61,0,Rainy,0,76.04,Summer,0,102
2023-08-25,S005,P0012,Furniture,North,512,90,0,98.11,25,Rainy,1,106.62,Summer,0,78
2023-08-25,S005,P0013,Groceries,North,911,84,0,65.21,10,Rainy,0,74.9,Summer,0,90
2023-08-25,S005,P0014,Furniture,North,208,114,259,170.15,10,Rainy,0,161.97,Summer,0,98
2023-08-25,S005,P0015,Groceries,North,422,100,0,57.02,0,Rainy,0,60.82,Summer,0,140
2023-08-25,S005,P0016,Toys,North,388,78,0,33.62,0,Rainy,0,35.41,Summer,0,83
2023-08-25,S005,P0017,Toys,North,110,87,128,36.5,15,Rainy,1,39.43,Summer,0,137
2023-08-25,S005,P0018,Clothing,North,132,100,114,23.74,5,Rainy,0,20.5,Summer,0,122
2023-08-25,S005,P0019,Furniture,North,186,44,130,134.89,5,Rainy,0,131.68,Summer,0,65
2023-08-25,S005,P0020,Toys,North,133,85,136,26.1,25,Rainy,1,24.75,Summer,0,116
2023-08-26,S001,P0001,Electronics,North,211,76,0,59.86,20,Rainy,1,59.85,Summer,0,92
2023-08-26,S001,P0002,Clothing,North,82,82,202,79.65,10,Rainy,1,69.04,Summer,0,182
2023-08-26,S001,P0003,Clothing,North,1212,136,0,78.46,0,Rainy,0,72.06,Summer,0,201
2023-08-26,S001,P0004,Electronics,North,287,145,321,127.48,5,Rainy,0,109.49,Summer,0,149
2023-08-26,S001,P0005,Groceries,North,125,125,930,70.42,15,Rainy,1,62.23,Summer,0,197
2023-08-26,S001,P0006,Toys,North,169,43,0,35.15,5,Rainy,0,38.33,Summer,0,65
2023-08-26,S001,P0007,Groceries,North,640,114,0,29.29,0,Rainy,0,28.8,Summer,0,134
2023-08-26,S001,P0008,Electronics,North,169,119,168,54.66,5,Rainy,0,47.14,Summer,0,160
2023-08-26,S001,P0009,Clothing,North,169,64,70,76.43,10,Rainy,0,92.51,Summer,0,81
2023-08-26,S001,P0010,Furniture,North,337,82,362,127.72,10,Rainy,0,120.42,Summer,0,89
2023-08-26,S001,P0011,Furniture,North,271,67,0,142.53,10,Rainy,0,160.5,Summer,0,68
2023-08-26,S001,P0012,Groceries,North,239,60,172,85.75,0,Rainy,0,82.94,Summer,0,93
2023-08-26,S001,P0013,Toys,North,92,92,77,29.88,10,Rainy,0,33.05,Summer,0,95
2023-08-26,S001,P0014,Groceries,North,560,43,0,61.51,0,Rainy,0,53.47,Summer,0,38
2023-08-26,S001,P0015,Toys,North,178,56,0,15.24,0,Rainy,0,13.29,Summer,0,65
2023-08-26,S001,P0016,Groceries,North,628,60,0,32.95,15,Rainy,1,36.87,Summer,0,98
2023-08-26,S001,P0017,Toys,North,91,91,149,26.82,0,Rainy,0,22.96,Summer,0,131
2023-08-26,S001,P0018,Groceries,North,157,157,229,69.57,20,Rainy,1,78.91,Summer,0,229
2023-08-26,S001,P0019,Furniture,North,89,89,89,95.84,25,Rainy,1,85.06,Summer,0,96
2023-08-26,S001,P0020,Furniture,North,578,51,0,114.51,10,Rainy,0,100.6,Summer,0,79
2023-08-26,S002,P0001,Groceries,South,351,127,0,89.5,10,Sunny,1,96.4,Summer,0,167
2023-08-26,S002,P0002,Toys,South,308,114,0,28.6,15,Sunny,1,32.67,Summer,0,100
2023-08-26,S002,P0003,Groceries,South,491,130,0,81.83,10,Sunny,0,97.42,Summer,0,135
2023-08-26,S002,P0004,Groceries,South,198,109,0,56.21,0,Sunny,0,49.48,Summer,0,178
2023-08-26,S002,P0005,Electronics,South,411,126,0,82.33,15,Sunny,1,97.66,Summer,0,109
2023-08-26,S002,P0006,Clothing,South,107,107,105,68.59,5,Sunny,0,74.91,Summer,0,125
2023-08-26,S002,P0007,Toys,South,260,176,0,32.8,5,Sunny,0,38.4,Summer,0,158
2023-08-26,S002,P0008,Groceries,South,87,77,105,28.73,0,Sunny,0,25.15,Summer,0,116
2023-08-26,S002,P0009,Groceries,South,258,101,164,66.11,0,Sunny,0,61.47,Summer,0,100
2023-08-26,S002,P0010,Groceries,South,235,198,198,119.22,10,Sunny,0,117.85,Summer,0,224
2023-08-26,S002,P0011,Groceries,South,303,91,0,101.2,5,Sunny,0,116.86,Summer,0,134
2023-08-26,S002,P0012,Electronics,South,405,65,0,68.55,0,Sunny,0,77.72,Summer,0,94
2023-08-26,S002,P0013,Groceries,South,1071,104,0,22.41,10,Sunny,0,19.44,Summer,0,118
2023-08-26,S002,P0014,Electronics,South,730,88,0,116.61,10,Sunny,0,114.05,Summer,0,91
2023-08-26,S002,P0015,Clothing,South,695,57,0,59.84,0,Sunny,0,65.58,Summer,0,57
2023-08-26,S002,P0016,Clothing,South,178,141,234,81.5,15,Sunny,1,95.56,Summer,0,120
2023-08-26,S002,P0017,Toys,South,372,57,0,20.14,5,Sunny,0,19.65,Summer,0,83
2023-08-26,S002,P0018,Clothing,South,106,106,116,28.73,10,Sunny,1,27.93,Summer,0,122
2023-08-26,S002,P0019,Clothing,South,652,66,0,72.02,25,Sunny,1,69.81,Summer,0,108
2023-08-26,S002,P0020,Furniture,South,546,58,0,122.77,10,Sunny,0,137.36,Summer,0,89
2023-08-26,S003,P0001,Toys,East,108,71,219,12.48,25,Cloudy,1,14.55,Summer,0,92
2023-08-26,S003,P0002,Groceries,East,635,154,0,55.15,20,Cloudy,1,60.97,Summer,0,166
2023-08-26,S003,P0003,Electronics,East,159,106,98,87.77,5,Cloudy,0,87.5,Summer,0,89
2023-08-26,S003,P0004,Groceries,East,538,113,413,29.62,0,Cloudy,0,29.09,Summer,0,164
2023-08-26,S003,P0005,Toys,East,218,60,0,18.68,15,Cloudy,1,21.71,Summer,0,86
2023-08-26,S003,P0006,Toys,East,136,83,88,38.53,0,Cloudy,0,36.78,Summer,0,75
2023-08-26,S003,P0007,Groceries,East,501,107,0,16.0,5,Cloudy,0,14.17,Summer,0,92
2023-08-26,S003,P0008,Clothing,East,282,60,0,97.6,5,Cloudy,0,110.26,Summer,0,62
2023-08-26,S003,P0009,Groceries,East,86,86,92,52.39,10,Cloudy,0,44.75,Summer,0,104
2023-08-26,S003,P0010,Groceries,East,117,117,146,48.72,0,Cloudy,0,43.12,Summer,0,153
2023-08-26,S003,P0011,Electronics,East,183,90,162,124.46,5,Cloudy,0,115.47,Summer,0,97
2023-08-26,S003,P0012,Furniture,East,128,50,0,102.05,0,Cloudy,0,88.19,Summer,0,69
2023-08-26,S003,P0013,Groceries,East,617,56,0,65.9,10,Cloudy,0,59.98,Summer,0,84
2023-08-26,S003,P0014,Groceries,East,600,125,0,107.54,10,Cloudy,0,92.34,Summer,0,157
2023-08-26,S003,P0015,Groceries,East,1423,105,0,95.86,5,Cloudy,0,111.55,Summer,0,107
2023-08-26,S003,P0016,Electronics,East,200,141,245,111.53,10,Cloudy,1,96.11,Summer,0,148
2023-08-26,S003,P0017,Furniture,East,217,57,0,114.06,10,Cloudy,0,99.08,Summer,0,72
2023-08-26,S003,P0018,Furniture,East,140,125,532,121.71,25,Cloudy,1,143.57,Summer,0,132
2023-08-26,S003,P0019,Groceries,East,198,177,212,52.81,25,Cloudy,1,61.64,Summer,0,182
2023-08-26,S003,P0020,Clothing,East,234,97,0,71.32,10,Cloudy,0,71.2,Summer,0,99
2023-08-26,S004,P0001,Groceries,West,409,97,0,10.17,20,Sunny,1,10.77,Summer,0,142
2023-08-26,S004,P0002,Groceries,West,296,237,742,30.41,25,Sunny,1,29.62,Summer,0,370
2023-08-26,S004,P0003,Furniture,West,550,79,0,134.41,5,Sunny,0,141.56,Summer,0,78
2023-08-26,S004,P0004,Groceries,West,481,81,342,53.64,10,Sunny,0,63.23,Summer,0,131
2023-08-26,S004,P0005,Clothing,West,83,81,100,61.91,20,Sunny,1,74.03,Summer,0,113
2023-08-26,S004,P0006,Groceries,West,263,167,341,40.82,10,Sunny,0,35.71,Summer,0,152
2023-08-26,S004,P0007,Groceries,West,257,172,0,36.76,5,Sunny,0,36.21,Summer,0,183
2023-08-26,S004,P0008,Furniture,West,98,89,68,101.14,0,Sunny,0,106.85,Summer,0,82
2023-08-26,S004,P0009,Clothing,West,219,42,0,91.21,5,Sunny,0,104.44,Summer,0,45
2023-08-26,S004,P0010,Groceries,West,855,116,0,28.85,10,Sunny,0,25.14,Summer,0,151
2023-08-26,S004,P0011,Clothing,West,427,104,0,57.97,5,Sunny,0,63.52,Summer,0,102
2023-08-26,S004,P0012,Electronics,West,130,77,0,105.19,10,Sunny,0,90.83,Summer,0,84
2023-08-26,S004,P0013,Groceries,West,373,149,0,26.27,5,Sunny,0,25.67,Summer,0,182
2023-08-26,S004,P0014,Furniture,West,169,66,0,170.83,5,Sunny,0,154.4,Summer,0,80
2023-08-26,S004,P0015,Furniture,West,408,40,0,92.92,0,Sunny,0,107.37,Summer,0,63
2023-08-26,S004,P0016,Furniture,West,347,110,361,119.93,10,Sunny,1,134.22,Summer,0,110
2023-08-26,S004,P0017,Clothing,West,197,57,0,88.45,0,Sunny,0,84.48,Summer,0,54
2023-08-26,S004,P0018,Furniture,West,114,83,107,130.85,25,Sunny,1,151.45,Summer,0,97
2023-08-26,S004,P0019,Clothing,West,106,106,115,52.93,25,Sunny,1,52.36,Summer,0,130
2023-08-26,S004,P0020,Furniture,West,117,69,0,149.23,0,Sunny,0,131.71,Summer,0,97
2023-08-26,S005,P0001,Groceries,North,605,116,0,10.81,25,Rainy,1,9.86,Summer,0,140
2023-08-26,S005,P0002,Electronics,North,339,122,362,35.96,25,Rainy,1,38.12,Summer,0,142
2023-08-26,S005,P0003,Toys,North,170,66,0,25.13,5,Rainy,0,28.71,Summer,0,57
2023-08-26,S005,P0004,Groceries,North,221,98,0,7.41,5,Rainy,0,8.35,Summer,0,102
2023-08-26,S005,P0005,Groceries,North,91,91,0,17.44,10,Rainy,1,16.87,Summer,0,137
2023-08-26,S005,P0006,Groceries,North,846,136,0,70.04,10,Rainy,0,65.48,Summer,0,171
2023-08-26,S005,P0007,Groceries,North,42,42,277,99.0,0,Rainy,0,109.46,Summer,0,160
2023-08-26,S005,P0008,Groceries,North,140,131,141,68.52,5,Rainy,0,60.35,Summer,0,126
2023-08-26,S005,P0009,Groceries,North,401,107,0,111.23,10,Rainy,0,100.72,Summer,0,166
2023-08-26,S005,P0010,Groceries,North,351,132,393,57.38,10,Rainy,0,66.24,Summer,0,118
2023-08-26,S005,P0011,Electronics,North,296,78,0,72.79,10,Rainy,0,85.0,Summer,0,97
2023-08-26,S005,P0012,Furniture,North,422,43,0,108.18,5,Rainy,0,121.08,Summer,0,41
2023-08-26,S005,P0013,Groceries,North,827,123,0,84.81,10,Rainy,0,80.28,Summer,0,159
2023-08-26,S005,P0014,Furniture,North,94,52,0,156.69,5,Rainy,0,137.72,Summer,0,59
2023-08-26,S005,P0015,Groceries,North,322,122,268,55.97,5,Rainy,0,49.94,Summer,0,133
2023-08-26,S005,P0016,Toys,North,310,95,303,31.92,15,Rainy,1,30.48,Summer,0,101
2023-08-26,S005,P0017,Toys,North,151,68,0,31.27,5,Rainy,0,34.61,Summer,0,57
2023-08-26,S005,P0018,Clothing,North,146,134,165,26.43,10,Rainy,1,23.1,Summer,0,179
2023-08-26,S005,P0019,Furniture,North,142,50,0,116.87,10,Rainy,1,126.93,Summer,0,55
2023-08-26,S005,P0020,Toys,North,184,82,0,29.48,0,Rainy,0,34.79,Summer,0,81
2023-08-27,S001,P0001,Electronics,North,308,150,283,71.25,15,Sunny,1,66.39,Summer,0,128
2023-08-27,S001,P0002,Clothing,North,202,124,172,72.07,5,Sunny,0,78.28,Summer,0,144
2023-08-27,S001,P0003,Clothing,North,1076,98,0,52.41,10,Sunny,0,50.42,Summer,0,97
2023-08-27,S001,P0004,Electronics,North,142,85,0,119.06,0,Sunny,0,140.71,Summer,0,125
2023-08-27,S001,P0005,Groceries,North,0,0,0,74.0,20,Sunny,1,65.19,Summer,0,244
2023-08-27,S001,P0006,Toys,North,126,126,453,43.46,10,Sunny,1,43.37,Summer,0,130
2023-08-27,S001,P0007,Groceries,North,526,249,0,26.06,25,Sunny,1,31.48,Summer,0,219
2023-08-27,S001,P0008,Electronics,North,218,57,0,44.72,5,Sunny,0,43.37,Summer,0,94
2023-08-27,S001,P0009,Clothing,North,175,124,143,82.8,20,Sunny,1,78.95,Summer,0,126
2023-08-27,S001,P0010,Furniture,North,255,66,0,124.9,0,Sunny,0,148.34,Summer,0,67
2023-08-27,S001,P0011,Furniture,North,204,84,248,159.99,15,Sunny,1,191.45,Summer,0,119
2023-08-27,S001,P0012,Groceries,North,179,179,413,96.4,20,Sunny,1,110.1,Summer,0,236
2023-08-27,S001,P0013,Toys,North,77,77,83,35.34,0,Sunny,0,31.36,Summer,0,98
2023-08-27,S001,P0014,Groceries,North,517,121,0,82.39,5,Sunny,0,78.49,Summer,0,138
2023-08-27,S001,P0015,Toys,North,122,85,106,16.69,10,Sunny,0,15.85,Summer,0,124
2023-08-27,S001,P0016,Groceries,North,568,5,0,20.13,25,Sunny,1,21.76,Summer,0,5
2023-08-27,S001,P0017,Toys,North,149,149,117,26.22,0,Sunny,0,29.48,Summer,0,141
2023-08-27,S001,P0018,Groceries,North,229,156,164,70.11,5,Sunny,0,84.6,Summer,0,163
2023-08-27,S001,P0019,Furniture,North,89,70,109,128.78,0,Sunny,0,148.13,Summer,0,114
2023-08-27,S001,P0020,Furniture,North,527,77,0,118.58,5,Sunny,0,103.47,Summer,0,73
2023-08-27,S002,P0001,Groceries,South,224,135,0,85.56,15,Cloudy,1,79.21,Summer,0,152
2023-08-27,S002,P0002,Toys,South,194,72,168,34.15,0,Cloudy,0,39.7,Summer,0,104
2023-08-27,S002,P0003,Groceries,South,361,180,417,96.12,5,Cloudy,0,114.99,Summer,0,173
2023-08-27,S002,P0004,Groceries,South,706,177,0,53.27,10,Cloudy,0,50.7,Summer,0,199
2023-08-27,S002,P0005,Electronics,South,1025,87,0,72.95,20,Cloudy,1,82.57,Summer,0,91
2023-08-27,S002,P0006,Clothing,South,105,105,213,70.54,20,Cloudy,1,69.85,Summer,0,178
2023-08-27,S002,P0007,Toys,South,84,84,0,23.47,25,Cloudy,1,20.76,Summer,0,108
2023-08-27,S002,P0008,Groceries,South,115,100,121,26.07,10,Cloudy,0,31.17,Summer,0,135
2023-08-27,S002,P0009,Groceries,South,157,147,233,51.92,25,Cloudy,1,61.37,Summer,0,131
2023-08-27,S002,P0010,Groceries,South,235,48,0,76.66,10,Cloudy,0,66.99,Summer,0,71
2023-08-27,S002,P0011,Groceries,South,212,167,0,91.33,20,Cloudy,1,97.7,Summer,0,158
2023-08-27,S002,P0012,Electronics,South,340,98,0,69.49,10,Cloudy,1,76.71,Summer,0,132
2023-08-27,S002,P0013,Groceries,South,967,160,0,28.03,5,Cloudy,0,25.93,Summer,0,178
2023-08-27,S002,P0014,Electronics,South,642,85,0,127.78,0,Cloudy,0,141.31,Summer,0,102
2023-08-27,S002,P0015,Clothing,South,638,66,0,71.83,0,Cloudy,0,71.75,Summer,0,94
2023-08-27,S002,P0016,Clothing,South,37,23,0,56.13,20,Cloudy,1,61.33,Summer,0,33
2023-08-27,S002,P0017,Toys,South,315,78,272,19.04,10,Cloudy,0,23.0,Summer,0,98
2023-08-27,S002,P0018,Clothing,South,116,116,156,33.85,0,Cloudy,0,38.75,Summer,0,160
2023-08-27,S002,P0019,Clothing,South,586,39,0,73.9,5,Cloudy,0,78.0,Summer,0,62
2023-08-27,S002,P0020,Furniture,South,488,66,0,122.33,5,Cloudy,0,133.3,Summer,0,73
2023-08-27,S003,P0001,Toys,East,37,37,276,14.86,25,Sunny,1,13.21,Summer,0,131
2023-08-27,S003,P0002,Groceries,East,481,124,606,73.02,0,Sunny,0,84.27,Summer,0,188
2023-08-27,S003,P0003,Electronics,East,151,133,121,98.27,5,Sunny,0,89.36,Summer,0,124
2023-08-27,S003,P0004,Groceries,East,425,211,0,31.31,5,Sunny,0,30.07,Summer,0,205
2023-08-27,S003,P0005,Toys,East,158,92,657,23.55,10,Sunny,1,25.66,Summer,0,141
2023-08-27,S003,P0006,Toys,East,141,110,175,36.78,20,Sunny,1,39.45,Summer,0,147
2023-08-27,S003,P0007,Groceries,East,1211,200,0,18.29,10,Sunny,1,20.63,Summer,0,173
2023-08-27,S003,P0008,Clothing,East,222,66,182,124.02,0,Sunny,0,107.05,Summer,0,101
2023-08-27,S003,P0009,Groceries,East,92,92,307,72.98,25,Sunny,1,64.04,Summer,0,311
2023-08-27,S003,P0010,Groceries,East,146,143,167,42.21,10,Sunny,0,50.36,Summer,0,158
2023-08-27,S003,P0011,Electronics,East,93,82,0,102.47,15,Sunny,1,109.93,Summer,0,88
2023-08-27,S003,P0012,Furniture,East,205,112,203,92.46,20,Sunny,1,80.98,Summer,0,106
2023-08-27,S003,P0013,Groceries,East,561,97,562,78.02,5,Sunny,0,87.8,Summer,0,137
2023-08-27,S003,P0014,Groceries,East,475,210,634,123.49,5,Sunny,0,121.28,Summer,0,189
2023-08-27,S003,P0015,Groceries,East,1318,136,0,104.43,10,Sunny,0,90.18,Summer,0,136
2023-08-27,S003,P0016,Electronics,East,59,59,270,90.47,25,Sunny,1,85.98,Summer,0,138
2023-08-27,S003,P0017,Furniture,East,725,66,0,125.49,0,Sunny,0,141.3,Summer,0,84
2023-08-27,S003,P0018,Furniture,East,363,92,0,170.82,0,Sunny,0,198.91,Summer,0,150
2023-08-27,S003,P0019,Groceries,East,233,74,0,57.05,5,Sunny,0,53.32,Summer,0,108
2023-08-27,S003,P0020,Clothing,East,137,97,0,70.75,10,Sunny,0,63.96,Summer,0,97
2023-08-27,S004,P0001,Groceries,West,312,171,0,10.68,20,Rainy,1,12.2,Summer,0,159
2023-08-27,S004,P0002,Groceries,West,59,59,0,21.67,5,Rainy,0,23.67,Summer,0,135
2023-08-27,S004,P0003,Furniture,West,471,104,0,138.15,10,Rainy,0,160.17,Summer,0,102
2023-08-27,S004,P0004,Groceries,West,400,214,0,67.88,10,Rainy,0,64.98,Summer,0,199
2023-08-27,S004,P0005,Clothing,West,102,102,159,68.78,25,Rainy,1,65.16,Summer,0,153
2023-08-27,S004,P0006,Groceries,West,96,96,0,36.32,15,Rainy,1,39.65,Summer,0,149
2023-08-27,S004,P0007,Groceries,West,841,95,0,32.33,10,Rainy,1,29.15,Summer,0,155
2023-08-27,S004,P0008,Furniture,West,77,46,50,92.88,0,Rainy,0,104.71,Summer,0,58
2023-08-27,S004,P0009,Clothing,West,177,99,0,99.88,20,Rainy,1,110.63,Summer,0,120
2023-08-27,S004,P0010,Groceries,West,739,174,0,30.5,5,Rainy,0,26.83,Summer,0,151
2023-08-27,S004,P0011,Clothing,West,323,98,0,49.78,25,Rainy,1,42.58,Summer,0,112
2023-08-27,S004,P0012,Electronics,West,53,53,125,102.21,20,Rainy,1,110.32,Summer,0,128
2023-08-27,S004,P0013,Groceries,West,691,69,0,18.9,10,Rainy,0,16.63,Summer,0,89
2023-08-27,S004,P0014,Furniture,West,300,60,0,157.12,0,Rainy,0,183.47,Summer,0,57
2023-08-27,S004,P0015,Furniture,West,368,22,0,79.04,5,Rainy,0,84.45,Summer,0,35
2023-08-27,S004,P0016,Furniture,West,237,90,0,104.08,20,Rainy,1,125.76,Summer,0,103
2023-08-27,S004,P0017,Clothing,West,140,82,102,104.29,0,Rainy,0,103.28,Summer,0,100
2023-08-27,S004,P0018,Furniture,West,138,64,66,170.3,0,Rainy,0,149.2,Summer,0,75
2023-08-27,S004,P0019,Clothing,West,115,49,86,50.91,10,Rainy,0,55.66,Summer,0,78
2023-08-27,S004,P0020,Furniture,West,284,58,0,116.41,5,Rainy,0,126.03,Summer,0,56
2023-08-27,S005,P0001,Groceries,North,489,140,0,13.3,20,Sunny,1,13.16,Summer,0,193
2023-08-27,S005,P0002,Electronics,North,217,113,0,51.74,0,Sunny,0,47.07,Summer,0,150
2023-08-27,S005,P0003,Toys,North,104,104,117,33.48,0,Sunny,0,31.65,Summer,0,110
2023-08-27,S005,P0004,Groceries,North,123,71,68,6.2,10,Sunny,0,7.08,Summer,0,66
2023-08-27,S005,P0005,Groceries,North,257,195,364,15.55,25,Sunny,1,16.5,Summer,0,180
2023-08-27,S005,P0006,Groceries,North,710,195,564,59.82,20,Sunny,1,67.46,Summer,0,175
2023-08-27,S005,P0007,Groceries,North,268,125,0,85.75,15,Sunny,1,76.54,Summer,0,148
2023-08-27,S005,P0008,Groceries,North,150,114,194,85.36,0,Sunny,0,73.24,Summer,0,186
2023-08-27,S005,P0009,Groceries,North,913,214,0,124.55,10,Sunny,1,108.53,Summer,0,210
2023-08-27,S005,P0010,Groceries,North,219,146,0,72.08,5,Sunny,0,72.07,Summer,0,160
2023-08-27,S005,P0011,Electronics,North,882,184,0,100.36,10,Sunny,1,98.03,Summer,0,190
2023-08-27,S005,P0012,Furniture,North,379,121,455,121.07,20,Sunny,1,116.1,Summer,0,106
2023-08-27,S005,P0013,Groceries,North,704,157,0,75.48,10,Sunny,0,83.96,Summer,0,136
2023-08-27,S005,P0014,Furniture,North,42,42,503,198.07,10,Sunny,0,184.91,Summer,0,148
2023-08-27,S005,P0015,Groceries,North,200,199,0,61.44,5,Sunny,0,60.89,Summer,0,166
2023-08-27,S005,P0016,Toys,North,215,99,0,27.08,25,Sunny,1,30.23,Summer,0,104
2023-08-27,S005,P0017,Toys,North,83,83,204,45.24,10,Sunny,0,40.81,Summer,0,175
2023-08-27,S005,P0018,Clothing,North,177,138,106,23.22,5,Sunny,0,26.7,Summer,0,132
2023-08-27,S005,P0019,Furniture,North,222,83,235,163.5,0,Sunny,0,159.81,Summer,0,106
2023-08-27,S005,P0020,Toys,North,102,102,131,36.79,5,Sunny,0,32.87,Summer,0,152
2023-08-28,S001,P0001,Electronics,North,158,94,0,74.52,10,Rainy,1,80.91,Summer,0,141
2023-08-28,S001,P0002,Clothing,North,250,112,0,70.47,0,Rainy,0,65.57,Summer,0,103
2023-08-28,S001,P0003,Clothing,North,978,125,0,63.82,0,Rainy,0,71.95,Summer,0,143
2023-08-28,S001,P0004,Electronics,North,378,128,0,114.12,10,Rainy,0,137.36,Summer,0,147
2023-08-28,S001,P0005,Groceries,North,597,118,0,58.12,5,Rainy,0,61.22,Summer,0,108
2023-08-28,S001,P0006,Toys,North,230,47,0,37.68,5,Rainy,0,36.17,Summer,0,70
2023-08-28,S001,P0007,Groceries,North,1235,175,0,28.6,5,Rainy,0,33.63,Summer,0,162
2023-08-28,S001,P0008,Electronics,North,161,94,142,42.02,20,Rainy,1,48.64,Summer,0,146
2023-08-28,S001,P0009,Clothing,North,194,109,0,94.85,0,Rainy,0,91.75,Summer,0,98
2023-08-28,S001,P0010,Furniture,North,189,54,0,127.66,5,Rainy,0,109.39,Summer,0,73
2023-08-28,S001,P0011,Furniture,North,120,80,0,170.82,0,Rainy,0,189.61,Summer,0,89
2023-08-28,S001,P0012,Groceries,North,172,112,0,74.85,20,Rainy,1,81.92,Summer,0,137
2023-08-28,S001,P0013,Toys,North,83,83,100,34.79,0,Rainy,0,32.79,Summer,0,93
2023-08-28,S001,P0014,Groceries,North,396,47,0,68.05,5,Rainy,0,61.95,Summer,0,78
2023-08-28,S001,P0015,Toys,North,143,143,175,20.14,10,Rainy,1,19.23,Summer,0,192
2023-08-28,S001,P0016,Groceries,North,563,77,0,34.48,5,Rainy,0,36.86,Summer,0,78
2023-08-28,S001,P0017,Toys,North,117,27,0,18.84,5,Rainy,0,18.71,Summer,0,43
2023-08-28,S001,P0018,Groceries,North,237,126,139,75.25,0,Rainy,0,72.15,Summer,0,151
2023-08-28,S001,P0019,Furniture,North,128,62,0,100.06,10,Rainy,0,109.44,Summer,0,70
2023-08-28,S001,P0020,Furniture,North,450,71,0,105.96,10,Rainy,0,113.28,Summer,0,71
2023-08-28,S002,P0001,Groceries,South,502,141,561,95.76,10,Cloudy,1,114.58,Summer,0,193
2023-08-28,S002,P0002,Toys,South,122,122,341,38.81,5,Cloudy,0,41.68,Summer,0,165
2023-08-28,S002,P0003,Groceries,South,181,68,0,68.59,5,Cloudy,0,82.29,Summer,0,65
2023-08-28,S002,P0004,Groceries,South,529,117,0,40.25,10,Cloudy,0,42.94,Summer,0,116
2023-08-28,S002,P0005,Electronics,South,938,85,0,85.43,5,Cloudy,0,83.04,Summer,0,72
2023-08-28,S002,P0006,Clothing,South,213,135,0,66.18,10,Cloudy,0,56.28,Summer,0,115
2023-08-28,S002,P0007,Toys,South,363,32,0,23.21,5,Cloudy,0,21.94,Summer,0,39
2023-08-28,S002,P0008,Groceries,South,136,136,210,32.04,10,Cloudy,1,27.85,Summer,0,192
2023-08-28,S002,P0009,Groceries,South,174,166,290,75.43,0,Cloudy,0,85.92,Summer,0,161
2023-08-28,S002,P0010,Groceries,South,187,155,220,113.35,10,Cloudy,0,108.53,Summer,0,203
2023-08-28,S002,P0011,Groceries,South,719,92,0,101.73,5,Cloudy,0,120.47,Summer,0,136
2023-08-28,S002,P0012,Electronics,South,242,105,0,60.64,15,Cloudy,1,52.44,Summer,0,91
2023-08-28,S002,P0013,Groceries,South,807,117,0,27.0,0,Cloudy,0,25.57,Summer,0,145
2023-08-28,S002,P0014,Electronics,South,557,115,595,131.02,5,Cloudy,0,145.87,Summer,0,127
2023-08-28,S002,P0015,Clothing,South,572,161,661,73.15,20,Cloudy,1,71.7,Summer,0,175
